case_name,cycle_start_s,suppression,is_pre_fault,is_fault_window,is_response_window,is_material_suppression,time_s,Cs1_pF,Cs2_pF,lambda,innovation_scalar,local_ls_Cs1_pF,local_ls_Cs2_pF,E_in,E_quad,base_in,base_in_candidate,base_in_increment_candidate,base_in_increment_applied,evidence_ratio_base,evidence_ratio_quad,evidence_background_excess,evidence_phase_weight,fault_evidence_score,update_weight,delta_c_local_1,delta_c_local_2,delta_c_m2_raw_1,delta_c_m2_raw_2,delta_c_raw_1,delta_c_raw_2,delta_c_after_rate_1,delta_c_after_rate_2,delta_c_applied_1,delta_c_applied_2,delta_c_suppressed_1,delta_c_suppressed_2,delta_c_information_suppressed_1,delta_c_information_suppressed_2,delta_c_rate_suppressed_1,delta_c_rate_suppressed_2,delta_c_projection_suppressed_1,delta_c_projection_suppressed_2,J_increment_norm_raw,J_increment_norm_applied,h_increment_norm_raw,h_increment_norm_applied,rate_limit_active,projection_active,m4_evidence_valid,fault_direction_candidate_1,fault_direction_candidate_2,direction_candidate_valid,cos_local_fault,cos_raw_fault,delta_c_parallel_1,delta_c_parallel_2,delta_c_perpendicular_1,delta_c_perpendicular_2,R_condition_number,J_11,J_12,J_21,J_22,h_1,h_2,J_increment_raw_11,J_increment_raw_12,J_increment_raw_21,J_increment_raw_22,J_increment_applied_11,J_increment_applied_12,J_increment_applied_21,J_increment_applied_22,h_increment_raw_1,h_increment_raw_2,h_increment_applied_1,h_increment_applied_2,forced_update_weight_active,direction_diagnostics_enabled
Case05_fault_only,3.67999999999998,0.63870133430487,0,1,1,1,3.69998,14.8861014595057,5.16003368823794,0.882960574913185,0.0503547977918267,15.076227790206,5.03009210267939,0.00112618503291207,0.000113943383873859,0.000929091940169821,0.000929091940169821,0,0,1.21213518729476,9.88372465887638,1.76779322745636,1,1.76779322745636,0.36129866569513,0.207882996093371,-0.14203802818836,0.0455400091004776,-0.0310234032673975,0.0177566653930636,-0.0120964426298134,0.0177566653930636,-0.0120964426298134,0.0177566653930636,-0.0120964426298134,0.027783343707414,-0.0189269606375841,0.027783343707414,-0.0189269606375841,0,0,0,0,1.83098776423864e-06,6.61533436123531e-07,2.34291034860432e-05,8.46490382794054e-06,0,0,1,0.701751433721678,-0.712421873098776,1,0.98132928532261,0.981062500904768,0.0147918926579563,-0.015016809895449,0.00296477273510736,0.00292036726563569,1.66666666666677,1.01291549976183e-05,2.53228874934807e-06,2.53228874934807e-06,1.01291549976183e-05,0.000163851812858733,8.99632042720229e-05,1.25604724391905e-06,3.14011810986741e-07,3.14011810986741e-07,1.25604724391905e-06,4.53808193277998e-07,1.13452048322021e-07,1.13452048322021e-07,4.53808193277998e-07,2.07124915263188e-05,1.09505974691747e-05,7.48339555168068e-06,3.95643625417727e-06,0,1
Case05_fault_only,3.69999999999998,0.640726390237379,0,1,1,1,3.71998,14.9046711855951,5.17757787960769,0.856544276877491,0.0622272912910153,15.1120465367109,5.37393720999983,0.00112792437612339,0.000120358163257272,0.000929091940169821,0.000929091940169821,0,0,1.21400727673621,9.37139904428677,1.78339397280173,1,1.78339397280173,0.359273609762621,0.225945077205241,0.213903521761891,0.0488872662297304,0.0461874093723091,0.0185697260893747,0.0175441913697547,0.0185697260893747,0.0175441913697547,0.0185697260893747,0.0175441913697547,0.0303175401403557,0.0286432180025544,0.0303175401403557,0.0286432180025544,0,0,0,0,1.36350835757034e-06,4.89872569565798e-07,1.81599072511832e-05,6.524375431087e-06,0,0,1,0.69967379281019,-0.714462443837745,1,0.0169116030034915,0.0179312795683387,0.000320509959675577,-0.000327284416562779,0.0182492161296991,0.0178714757863175,1.66666666666677,1.04652048079402e-05,2.61630120193149e-06,2.61630120193149e-06,1.04652048079402e-05,0.000169528030248888,9.31800398142094e-05,9.35359016611269e-07,2.33839754160994e-07,2.33839754160994e-07,9.35359016611277e-07,3.36049810321945e-07,8.40124525834242e-08,8.40124525834242e-08,3.36049810321949e-07,1.57991492720697e-05,8.95372065961623e-06,5.67621739015495e-06,3.21683554218647e-06,0,1
Case05_fault_only,3.71999999999998,0.638101378433074,0,1,1,1,3.73998,14.9147614538504,5.16823864782306,0.917193019214041,0.0349694295667233,15.0327028739829,5.05850054392157,0.00112567346186139,0.000111912705653061,0.000929091940169821,0.000929091940169821,0,0,1.21158457327202,10.058495639886,1.7632047772668,1,1.7632047772668,0.361898621566926,0.128031688387855,-0.119077335686123,0.0256227666513986,-0.0237156196379376,0.0100902682553041,-0.00933923178462859,0.0100902682553041,-0.00933923178462859,0.0100902682553041,-0.00933923178462859,0.0155324983960945,-0.014376387853309,0.0155324983960945,-0.014376387853309,0,0,0,0,2.21846182681158e-06,8.02858277121955e-07,2.82395582900335e-05,1.0219857218822e-05,0,0,1,0.713450505322177,-0.700705627532368,1,0.999629871976613,0.999561268203354,0.00980492122431809,-0.00962976888815679,0.000285347030986035,0.000290537103528202,1.66666666666677,1.10159610423253e-05,2.7539902605294e-06,2.7539902605294e-06,1.10159610423253e-05,0.000178535201507533,9.80087402077469e-05,1.52185225796235e-06,3.80463064495092e-07,3.80463064495092e-07,1.52185225796235e-06,5.50756234385087e-07,1.37689058597902e-07,1.37689058597902e-07,5.50756234385087e-07,2.48886586515479e-05,1.33426879954128e-05,9.00717125864494e-06,4.82870039353747e-06,0,1
Case05_fault_only,3.73999999999998,0.647871250100834,0,1,1,1,3.75998,14.9102418812668,5.16415122280575,0.957096973075386,0.0170350682807253,14.8513582003923,5.11136276335387,0.00113422098694363,0.000126220826644522,0.000929091940169821,0.000929091940169821,0,0,1.22078444328775,8.98600506028978,1.83987036073128,1,1.83987036073128,0.352128749899166,-0.0634032534580982,-0.0568758844691883,-0.0116030891091832,-0.0104936371161344,-0.00451957258360203,-0.00408742501731307,-0.00451957258360203,-0.00408742501731307,-0.00451957258360203,-0.00408742501731307,-0.00708351652558115,-0.00640621209882131,-0.00708351652558115,-0.00640621209882131,0,0,0,0,2.79277260017009e-06,9.83415524450538e-07,3.5175755904318e-05,1.23863949533457e-05,0,0,1,0.703675712606159,-0.710521281516756,1,-0.0493546978380586,-0.0453106503773853,-0.000194292602598044,0.000196182739455231,-0.00432527998100398,-0.0042836077567683,1.66666666666677,1.16905785265269e-05,2.9226446315806e-06,2.9226446315806e-06,1.16905785265269e-05,0.000189403823434651,0.000103949770198045,1.9158261982152e-06,4.78956549556099e-07,4.78956549556099e-07,1.9158261982152e-06,6.74617484201592e-07,1.68654371051207e-07,1.68654371051207e-07,6.74617484201592e-07,3.08654772728179e-05,1.68717549816645e-05,1.08686219271185e-05,5.94102999029856e-06,0,1
Case05_fault_only,3.75999999999998,0.632448249821869,0,1,1,1,3.77998,14.9246648227837,5.1764222571452,0.87952375683577,0.0518994351299909,15.1076878205693,5.33253734225521,0.00112093515284397,0.000121101943276462,0.000929091940169821,0.000929091940169821,0,0,1.2064846377193,9.25612853530307,1.72070531432746,1,1.72070531432746,0.367551750178131,0.197445939302526,0.168386119449456,0.0373210649735345,0.0317527498290202,0.0144229415169335,0.012271034339455,0.0144229415169335,0.012271034339455,0.0144229415169335,0.012271034339455,0.022898123456601,0.0194817154895652,0.022898123456601,0.0194817154895652,0,0,0,0,1.42859384132721e-06,5.25082166673515e-07,1.88654677669232e-05,6.93403569566176e-06,0,0,1,0.718199831364902,-0.69583690777899,1,0.0949388507926496,0.0961050892481403,0.00130706305922947,-0.00126636442628777,0.013115878457704,0.0135373987657427,1.66666666666677,1.20507819211987e-05,3.01269548025083e-06,3.01269548025083e-06,1.20507819211987e-05,0.000195450357430805,0.00010734392365098,9.80007290122206e-07,2.45001822536782e-07,2.45001822536782e-07,9.80007290122205e-07,3.60203394671744e-07,9.0050848670226e-08,9.0050848670226e-08,3.60203394671744e-07,1.64508371765966e-05,9.23449133704321e-06,6.04653399615356e-06,3.39415345293503e-06,0,1
Case05_fault_only,3.77999999999998,0.643380529534416,0,1,1,1,3.79998,14.9288189019784,5.2013830862482,0.833929292004684,0.072391329436097,14.9836035585393,5.53354806112143,0.00113023395757219,0.000126528653212794,0.000929091940169821,0.000929091940169821,0,0,1.21649312485192,8.93263248182522,1.80410937376597,1,1.80410937376597,0.356619470465584,0.0589387357556053,0.35712580397623,0.0114152088917816,0.0685911697649439,0.00415407919467725,0.0249608291029926,0.00415407919467725,0.0249608291029926,0.00415407919467725,0.0249608291029926,0.00726112969710435,0.0436303406619514,0.00726112969710435,0.0436303406619514,0,0,0,0,5.64381311869392e-07,2.01269364579535e-07,7.9265233543789e-06,2.82675256127169e-06,0,0,1,0.692007871549973,-0.72188995401853,1,-0.599573078211587,-0.598491705302231,-0.0104799860692346,0.0109325297769944,0.0146340652639118,0.0140282993259982,1.66666666666677,1.21888515662297e-05,3.0472128915115e-06,3.0472128915115e-06,1.21888515662297e-05,0.000197816372131334,0.000108890695928834,3.8716238586397e-07,9.67905964741735e-08,9.67905964741735e-08,3.8716238586397e-07,1.38069645031002e-07,3.45174112606676e-08,3.45174112606676e-08,1.38069645031002e-07,6.634564000221e-06,4.33731864341158e-06,2.36601470052884e-06,1.54677227785395e-06,0,1
Case05_fault_only,3.79999999999998,0.635511517515907,0,0,1,1,3.81998,14.950885041008,5.17754711641716,0.793534988272803,0.0905460726863808,15.2360896293633,4.86889326374905,0.00112348446246381,0.000117305747077097,0.000929091940169821,0.000929091940169821,0,0,1.20922850999891,9.57740341334935,1.74357091665755,1,1.74357091665755,0.364488482484093,0.307270727384941,-0.332489822499146,0.0609487399517654,-0.0658371783167464,0.0220661390296453,-0.0238359698310351,0.0220661390296453,-0.0238359698310351,0.0220661390296453,-0.0238359698310351,0.0388826009221201,-0.0420012084857113,0.0388826009221201,-0.0420012084857113,0,0,0,0,1.86775753921491e-07,6.80776111116667e-08,2.3366644795285e-06,8.51687290217824e-07,0,0,1,0.698752404868632,-0.715363597543447,1,0.999617679373082,0.999641132245792,0.0226885973850766,-0.0232279653501224,-0.000622458355431371,-0.000608004480912708,1.66666666666677,1.21421507102867e-05,3.03553767752924e-06,3.03553767752924e-06,1.21421507102867e-05,0.000197254033857662,0.000108251050006247,-1.28127110148092e-07,-3.20317775274714e-08,-3.20317775274714e-08,-1.28127110148092e-07,-4.67008559429503e-08,-1.16752139822563e-08,-1.16752139822563e-08,-4.67008559429503e-08,-1.5428149329696e-06,-1.75491395016855e-06,-5.6233827367189e-07,-6.39645922587096e-07,0,1
Case05_fault_only,3.81999999999998,0.634125809559055,0,0,1,1,3.83998,14.942025503809,5.17579733961436,0.936194448090847,0.0264294615322034,14.8212322737994,5.15199186495661,0.0011223259623912,0.000119716179791648,0.000929091940169821,0.000929091940169821,0,0,1.20798159349633,9.37488954577731,1.73317994580273,1,1.73317994580273,0.365874190440945,-0.129652767208585,-0.0255552514605517,-0.0224133986096682,-0.00442668892830689,-0.00885953719905253,-0.0017497768028063,-0.00885953719905253,-0.0017497768028063,-0.00885953719905253,-0.0017497768028063,-0.0135538614106157,-0.00267691212550059,-0.0135538614106157,-0.00267691212550059,0,0,0,0,2.35236291109975e-06,8.60668875721927e-07,2.95533122896641e-05,1.08127942088293e-05,0,0,1,0.722599802552987,-0.69126660945715,1,-0.575279007192647,-0.574966620364182,-0.0037519820905599,0.00358928957539412,-0.00510755510849263,-0.00533906637820043,1.66666666666677,1.27325646881365e-05,3.1831411719927e-06,3.1831411719927e-06,1.27325646881365e-05,0.0002067270941112,0.000113464268593198,1.61370764398063e-06,4.03426910997936e-07,4.03426910997936e-07,1.61370764398063e-06,5.90413977849779e-07,1.47603494463461e-07,1.47603494463461e-07,5.90413977849777e-07,2.58915783103517e-05,1.42486644949391e-05,9.47306025353827e-06,5.21321858695047e-06,0,1
Case05_fault_only,3.83999999999998,0.646496389714788,0,0,1,1,3.85998,14.9479175996292,5.18027017963972,0.94328246687674,0.0232438351115774,15.0344123571295,5.24630667304534,0.00113298957546098,0.000117390290152719,0.000929091940169821,0.000929091940169821,0,0,1.21945905079493,9.65147606318099,1.8288254232911,1,1.8288254232911,0.353503610285213,0.0923868533205496,0.0705093334309881,0.015420726565047,0.0117062653662012,0.00589209582022399,0.00447284002536819,0.00589209582022399,0.00447284002536819,0.00589209582022399,0.00447284002536819,0.00952863074482302,0.00723342534083304,0.00952863074482302,0.00723342534083304,0,0,0,0,2.42900635388202e-06,8.58662515503014e-07,3.12003213029078e-05,1.10294262226365e-05,0,0,1,0.692263275941234,-0.721645035168337,1,0.112488453539003,0.115049421812178,0.000589170568583931,-0.000614176759713009,0.00530292525164006,0.00508701678508119,1.66666666666677,1.3321602314231e-05,3.33040057851718e-06,3.33040057851718e-06,1.3321602314231e-05,0.000216384083283062,0.00011879257066188,1.66628461197115e-06,4.16571152995207e-07,4.16571152995207e-07,1.66628461197115e-06,5.89037626094496e-07,1.4725940652448e-07,1.4725940652448e-07,5.89037626094496e-07,2.73179364818093e-05,1.50728363548641e-05,9.65698917186169e-06,5.32830206868266e-06,0,1
Case05_fault_only,3.85999999999998,0.644349171888222,0,0,1,1,3.87998,14.9666991468614,5.17201317719191,0.850510980631254,0.0649388851095487,15.2450519311347,5.04935929765284,0.001131085437703,0.000116218045294416,0.000929091940169821,0.000929091940169821,0,0,1.21740958972907,9.73244245190544,1.81174658107561,1,1.81174658107561,0.355650828111778,0.297134331505459,-0.130910881986881,0.0518242206941437,-0.0227836791527212,0.0187815472321873,-0.00825700244781302,0.0187815472321873,-0.00825700244781302,0.0187815472321873,-0.00825700244781302,0.0330426734619564,-0.0145266767049081,0.0330426734619564,-0.0145266767049081,0,0,0,0,5.78738018029885e-07,2.05828655372098e-07,7.85773851299005e-06,2.79461120923071e-06,0,0,1,0.72365432063622,-0.690162607089467,1,0.940491472548626,0.940222346856823,0.0139593078660067,-0.0133132519702191,0.00482223936618056,0.00505624952240604,1.66666666666677,1.34627996069429e-05,3.36569990169733e-06,3.36569990169733e-06,1.34627996069429e-05,0.000218902612303564,0.000120003712017645,3.97011005039776e-07,9.92527512660787e-08,9.92527512660787e-08,3.97011005039776e-07,1.41197292711886e-07,3.5299323180153e-08,3.5299323180153e-08,1.41197292711886e-07,7.08146536273815e-06,3.40542256627086e-06,2.51852902050269e-06,1.21114135576477e-06,0,1
Case05_fault_only,3.87999999999998,0.638433897712891,0,0,1,1,3.89998,14.9540270152682,5.16643252601334,0.896156678264413,0.0444239648249831,14.7633514384251,5.08264357529629,0.0011259567850582,0.000120693630850504,0.000929091940169821,0.000929091940169821,0,0,1.21188951962292,9.3290489077322,1.76574599685766,1,1.76574599685766,0.361566102287109,-0.203347708436317,-0.0893696018956227,-0.033514584114986,-0.0147594091071301,-0.012672131593229,-0.00558065117857254,-0.012672131593229,-0.00558065117857254,-0.012672131593229,-0.00558065117857254,-0.020842452521757,-0.0091787579285576,-0.020842452521757,-0.0091787579285576,0,0,0,0,1.44377640134324e-06,5.22020606007783e-07,1.77328594473961e-05,6.41160087280014e-06,0,0,1,0.712157989323497,-0.702019229254237,1,-0.369514591754165,-0.368816789310815,-0.00363687357098895,0.00358509659299911,-0.00903525802224005,-0.00916574777157165,1.66666666666677,1.38209027883248e-05,3.45522569704428e-06,3.45522569704428e-06,1.38209027883248e-05,0.000224530839500632,0.000123074816765171,9.9042244036908e-07,2.47605610096326e-07,2.47605610096326e-07,9.90422440369073e-07,3.58103181381935e-07,8.952579534695e-08,8.952579534695e-08,3.58103181381934e-07,1.55662468396959e-05,8.49389566140067e-06,5.62822719706789e-06,3.07110474752603e-06,0,1
Case05_fault_only,3.89999999999998,0.641325740160019,0,0,1,1,3.91998,14.9569555820439,5.16009152312731,0.942859814780367,0.0234337911099473,15.0026563876291,5.05983164286316,0.00112844293116854,0.000117781818117575,0.000929091940169821,0.000929091940169821,0,0,1.21456540777009,9.58079056005018,1.78804506475079,1,1.78804506475079,0.358674259839981,0.0486293723609244,-0.106600883150182,0.00762206784584762,-0.0165034802920205,0.00292856677570974,-0.00634100288602735,0.00292856677570974,-0.00634100288602735,0.00292856677570974,-0.00634100288602735,0.00469350107013788,-0.0101624774059932,0.00469350107013788,-0.0101624774059932,0,0,0,0,2.33050804013807e-06,8.35893246347645e-07,2.95579771057814e-05,1.06016855607832e-05,0,0,1,0.694598316690685,-0.719397788744493,1,0.942795122494557,0.944344498197413,0.00458148784480069,-0.00474506221151282,-0.00165292106909095,-0.00159594067451453,1.66666666666677,1.43943208246398e-05,3.59858020612382e-06,3.59858020612382e-06,1.43943208246398e-05,0.000233865716120298,0.000128100333178967,1.59871532618717e-06,3.99678831548972e-07,3.99678831548972e-07,1.59871532618716e-06,5.73418036315016e-07,1.43354509079536e-07,1.43354509079536e-07,5.73418036315014e-07,2.60260566895171e-05,1.40113662353084e-05,9.33487661966594e-06,5.02551641379611e-06,0,1
Case05_fault_only,3.91999999999998,0.639810121149357,0,0,1,1,3.93998,14.943504062055,5.16438419515709,0.887622606332634,0.04825950277185,14.7270126227362,5.23324017765692,0.0011271349597116,0.000121386844978388,0.000929091940169821,0.000929091940169821,0,0,1.21315761226528,9.28547866871585,1.77631343554398,1,1.77631343554398,0.360189878850643,-0.229942959307659,0.0731486545296045,-0.0361311030876816,0.0115302212359492,-0.0134515199888749,0.00429267202977535,-0.0134515199888749,0.00429267202977535,-0.0134515199888749,0.00429267202977535,-0.0226795830988067,0.00723754920617381,-0.0226795830988067,0.00723754920617381,0,0,0,0,1.12369442128355e-06,4.04743357467267e-07,1.3858389743602e-05,4.99165172281298e-06,0,0,1,0.71427902620731,-0.699861038149958,1,-0.892828620196761,-0.89323925572723,-0.00900878171995177,0.00882693610712558,-0.00444273826892318,-0.00453426407735024,1.66666666666677,1.46719724772453e-05,3.66799311927669e-06,3.66799311927669e-06,1.46719724772453e-05,0.000238195100355618,0.000130584889289186,7.70848013529667e-07,1.9271200338655e-07,1.9271200338655e-07,7.70848013529667e-07,2.77651652605509e-07,6.9412913152866e-08,6.9412913152866e-08,2.77651652605509e-07,1.20197276201513e-05,6.89790651016268e-06,4.32938423532001e-06,2.48455611021856e-06,0,1
Case05_fault_only,3.93999999999998,0.637230199571241,0,0,1,1,3.95998,14.9420593881422,5.16468907478158,0.983030590577095,0.00537950985299089,14.9171485356668,5.16975675369679,0.00112493363650359,0.000123467737341024,0.000929091940169821,0.000929091940169821,0,0,1.21078828463166,9.11115454715469,1.75656903859719,1,1.75656903859719,0.362769800428759,-0.0263555263881816,0.00537255853970109,-0.00365939485929978,0.000772268141471244,-0.00144467391280223,0.000304879624491328,-0.00144467391280223,0.000304879624491328,-0.00144467391280223,0.000304879624491328,-0.00221472094649755,0.000467388516979916,-0.00221472094649755,0.000467388516979916,0,0,0,0,3.11878602617764e-06,1.13140138429646e-06,3.955839796677e-05,1.43505921356866e-05,0,0,1,0.712194919219428,-0.701981764035243,1,-0.83805814002053,-0.841797815269801,-0.000885193729280477,0.000872499703135053,-0.000559480183521753,-0.000567620078643726,1.66666666666677,1.54481074237857e-05,3.86202685591203e-06,3.86202685591203e-06,1.54481074237857e-05,0.000250774200675788,0.000137491822746224,2.13946956340661e-06,5.34867390852313e-07,5.34867390852313e-07,2.13946956340662e-06,7.7613494654042e-07,1.94033736635345e-07,1.94033736635345e-07,7.76134946540424e-07,3.46751584759868e-05,1.90394389193209e-05,1.25791003201693e-05,6.9069334570376e-06,0,1
Case05_fault_only,3.95999999999998,0.631036344796975,0,0,1,1,3.97998,14.9403572516065,5.15462395779994,0.913309720612472,0.0367147323090012,14.9109162307794,4.98377640810918,0.00111977439042362,0.00011872252363277,0.000929091940169821,0.000929091940169821,0,0,1.20523528620717,9.43186142071224,1.71029405172643,1,1.71029405172643,0.368963655203025,-0.0311431573627896,-0.180912666672395,-0.00442813844343881,-0.0261845908434388,-0.0017021365357035,-0.0100651169816386,-0.0017021365357035,-0.0100651169816386,-0.0017021365357035,-0.0100651169816386,-0.00272600190773531,-0.0161194738618002,-0.00272600190773531,-0.0161194738618002,0,0,0,0,1.52952212691272e-06,5.64338074659625e-07,1.90519310022513e-05,7.02947010126648e-06,0,0,1,0.704958021032565,-0.709249031428207,1,0.579372411772898,0.581771454437627,0.00418656216286584,-0.00421204535651266,-0.00588869869856934,-0.00585307162512593,1.66666666666677,1.58352401491702e-05,3.95881003725926e-06,3.95881003725926e-06,1.58352401491702e-05,0.000256991816091745,0.000140771259960723,1.04924352283805e-06,2.62310880712567e-07,2.62310880712567e-07,1.04924352283806e-06,3.87132725384426e-07,9.67831813472331e-08,9.67831813472331e-08,3.87132725384429e-07,1.68515660777931e-05,8.88823917546779e-06,6.21761541595782e-06,3.27943721449933e-06,0,1
Case05_fault_only,3.97999999999998,0.633454860039359,0,0,1,1,3.99998,14.9542389026155,5.15972386977823,0.875069774577177,0.053901224909134,15.1932851849554,5.24768851442327,0.00112176817262119,0.000119458620749313,0.000929091940169821,0.000929091940169821,0,0,1.20738123335337,9.39043298493429,1.72817694461145,1,1.72817694461145,0.366545139960641,0.252927933348868,0.0930645566233279,0.0372659341291488,0.0136909487052641,0.0138816510090329,0.00509991197829063,0.0138816510090329,0.00509991197829063,0.0138816510090329,0.00509991197829063,0.0233842831201159,0.00859103672697348,0.0233842831201159,0.00859103672697348,0,0,0,0,5.97882702085259e-07,2.19150998715887e-07,8.34871592443948e-06,3.0601812470153e-06,0,0,1,0.726387829164988,-0.687285036677633,1,0.444375412358857,0.444820279521999,0.00477844728676858,-0.00452121468296647,0.00910320372226435,0.00962112666125709,1.66666666666677,1.59855764940192e-05,3.99639412347306e-06,3.99639412347306e-06,1.59855764940192e-05,0.000259673915463413,0.000142244709052168,4.10144149954219e-07,1.02536037492781e-07,1.02536037492781e-07,4.10144149954209e-07,1.50336344849006e-07,3.75840862138008e-08,3.75840862138008e-08,1.50336344849003e-07,7.31724166894171e-06,4.01982984034059e-06,2.68209937166807e-06,1.47344909144561e-06,0,1
Case06_drift_then_fault,0.69999999999998,0,0,0,0,0,0.71998,9.98364762509984,9.95048506729215,0.962204027538043,0.0147397629042503,9.9995364341569,9.90988730962164,0.000931938989960033,1.26526757910388e-05,0.000931938989960033,0.000931938989960033,0,0,0.999999999999762,73.6554864231738,0,1,0,1,0.0268447471393713,-0.0686358129030396,0.0109559380823079,-0.0280380552325319,0.0109559380823079,-0.0280380552325319,0.0109559380823079,-0.0280380552325319,0.0109559380823079,-0.0280380552325319,0,0,0,0,0,0,0,0,3.28381453356372e-06,3.28381453356372e-06,3.96392513117387e-05,3.96392513117387e-05,0,0,1,0.302700254075092,-0.953085807355703,1,0.997868573756655,0.997889254012966,0.00909282435883202,-0.0286297805453152,0.00186311372347586,0.000591725312783276,1.66666666666668,5.84532235794767e-06,1.45892507941809e-06,1.45892507941809e-06,5.84532235794765e-06,7.28756492586775e-05,7.27301817891048e-05,2.25265595082593e-06,5.6325847763765e-07,5.6325847763765e-07,2.25265595082593e-06,2.25265595082593e-06,5.6325847763765e-07,5.6325847763765e-07,2.25265595082593e-06,2.81096649502081e-05,2.7948470100208e-05,2.81096649502081e-05,2.7948470100208e-05,0,1
Case06_drift_then_fault,0.71999999999998,0,0,0,0,0,0.73998,10.013931588862,9.99871779457741,0.913219718735015,0.0367551825910045,10.081267445718,10.1061897775771,0.000929365201535574,1.09119320914034e-05,0.000931900383133666,0.000931900383133666,-3.86068263668812e-08,-3.86068263668812e-08,0.997238243648557,85.1696284151947,0,1,0,1,0.0976198206181564,0.155704710284985,0.0302839637622103,0.0482327272852601,0.0302839637622103,0.0482327272852601,0.0302839637622103,0.0482327272852601,0.0302839637622103,0.0482327272852601,0,0,0,0,0,0,0,0,2.74234723226484e-06,2.74234723226484e-06,3.36845227384086e-05,3.36845227384086e-05,0,0,1,0.42909056040233,-0.903261474310518,1,-0.537362710084083,-0.536807770191733,-0.0131182430210622,0.0276146916875964,0.0434022067832726,0.0206180355976636,1.66666666666669,7.72650791105497e-06,1.92943021853529e-06,1.92943021853529e-06,7.72650791105495e-06,9.66655512947289e-05,9.65773542258832e-05,1.8811855531073e-06,4.70505139117195e-07,4.70505139117195e-07,1.8811855531073e-06,1.8811855531073e-06,4.70505139117195e-07,4.70505139117195e-07,1.8811855531073e-06,2.37899020360514e-05,2.38471724367784e-05,2.37899020360514e-05,2.38471724367784e-05,0,1
Case06_drift_then_fault,0.73999999999998,0.00689094929074319,0,0,0,0,0.75998,9.98550675737033,9.99554651934988,0.943006065150056,0.0233680606067166,9.89784012391056,9.98551066853133,0.000932676331549174,1.37841897824205e-05,0.000931911942154581,0.000931912022359898,1.16392262325578e-08,1.15590209148015e-08,1.00083265167536,67.6627604709583,0.00693876396134126,1,0.00693876396134126,0.993109050709257,-0.116091464951488,-0.0132071260460744,-0.0285823517626476,-0.0031888375497644,-0.0284248314917122,-0.00317127522752436,-0.0284248314917122,-0.00317127522752436,-0.0284248314917122,-0.00317127522752436,-0.000157520270935407,-1.7562322240039e-05,-0.000157520270935407,-1.7562322240039e-05,0,0,0,0,2.83983340757917e-06,2.82026425957338e-06,3.41896244249727e-05,3.39540254567906e-05,0,0,1,0.872578073195597,-0.48847467301617,1,-0.811770577124592,-0.813036016940325,-0.0202907534367074,0.0113588909172894,-0.00813407805500478,-0.0145301661448138,1.66666666666668,9.66116397221447e-06,2.41321857301722e-06,2.41321857301722e-06,9.66116397221444e-06,0.000120594055187239,0.000120666823837864,1.94808018291426e-06,4.87145247680924e-07,4.87145247680924e-07,1.94808018291426e-06,1.9346560611595e-06,4.83788354481929e-07,4.83788354481929e-07,1.93465606115949e-06,2.40945381329681e-05,2.42566207555717e-05,2.39285038925099e-05,2.40894696119803e-05,0,1
Case06_drift_then_fault,0.75999999999998,0.0672517767717965,0,0,0,0,0.77998,9.96475646191622,10.0008036974023,0.946134284966589,0.0219621191161396,9.87896960679297,10.0221585927122,0.000939974919795803,9.98041909563783e-06,0.000932024753075612,0.000932032886819199,1.20944664618278e-07,1.12810921031633e-07,1.00865208103499,94.1819086721246,0.0721006752916031,1,0.0721006752916031,0.932748223228203,-0.106537150577363,0.0266120733623634,-0.0220040282239538,0.00557487286127945,-0.0207502954541177,0.00525717805246551,-0.0207502954541177,0.00525717805246551,-0.0207502954541177,0.00525717805246551,-0.00125373276983609,0.00031769480881394,-0.00125373276983609,0.00031769480881394,0,0,0,0,2.72314933945737e-06,2.54001270796392e-06,3.28259524218406e-05,3.06183487972454e-05,0,0,1,-0.0384245302495348,0.999261505050151,1,0.279445351182789,0.282661096485962,-0.000232492077842579,0.00604614765902116,-0.0205178033762751,-0.000788969606555657,1.66666666666668,1.14035738121188e-05,2.84892515790404e-06,2.84892515790404e-06,1.14035738121188e-05,0.000142126373561685,0.000142434748600948,1.86803876599615e-06,4.67121323886159e-07,4.67121323886159e-07,1.86803876599615e-06,1.74240983990431e-06,4.35706584886821e-07,4.35706584886821e-07,1.74240983990431e-06,2.30848130698371e-05,2.33374068381992e-05,2.15323183744458e-05,2.1767924763084e-05,0,1
