time_s,Cs1_pF,Cs2_pF,lambda,innovation_scalar,E_in,E_quad,base_in,evidence_ratio_base,evidence_ratio_quad,evidence_background_excess,evidence_phase_weight,fault_evidence_score,update_weight,delta_c_m2_raw_1,delta_c_m2_raw_2,delta_c_raw_1,delta_c_raw_2,delta_c_applied_1,delta_c_applied_2,J_increment_norm_raw,J_increment_norm_applied,h_increment_norm_raw,h_increment_norm_applied,rate_limit_active,projection_active,base_in_increment_candidate,base_in_increment_applied
1.63998,9.95767563747386,10.0236569420463,0.995,0.0354850671035013,0.000927960787351242,1.168868020229e-05,0.000931202732468267,0.996465710163662,79.3896976625138,0,1,0,1,0.000328248400579767,-0.00410027804462665,0.000328248400579767,-0.00410027804462665,0.000328248400579767,-0.00410027804462665,2.74583776558144e-06,2.74583776558144e-06,3.29310278090622e-05,3.29310278090622e-05,0,0,-4.9369722594241e-08,-4.9369722594241e-08
1.65998,9.95713977406775,10.0170506525534,0.995,0.0581906001560047,0.00092592252748155,1.66071118249815e-05,0.000931123529393467,0.994329693413869,55.7545789555255,0,1,0,1,-0.000535863406106785,-0.00660628949287556,-0.000535863406106785,-0.00660628949287556,-0.000535863406106785,-0.00660628949287556,2.73210857675347e-06,2.73210857675347e-06,3.24409155156444e-05,3.24409155156444e-05,0,0,-7.92030748008416e-08,-7.92030748008416e-08
1.67998,9.9538091781128,10.019001586868,0.995,0.0345391366168051,0.000931342524615386,1.21647672712491e-05,0.000931126807896078,1.00023519459533,76.5606528946573,0.00195995496107826,1,0.00195995496107826,0.998043878948082,-0.0033370095644667,0.00195469116098579,-0.00333059595494589,0.00195093431463533,-0.00333059595494589,0.00195093431463533,2.71844803386969e-06,2.71313042044209e-06,3.27953128482038e-05,3.27311612463371e-05,0,0,3.28492832880802e-09,3.27850261135e-09
1.69998,9.96002529429312,10.0168111584442,0.995,0.0598033980251387,0.000928898546019411,1.4418513962652e-05,0.000931093383967928,0.997606918995358,64.4240140427241,0,1,0,1,0.00621611618031714,-0.0021904284238623,0.00621611618031714,-0.0021904284238623,0.00621611618031714,-0.0021904284238623,2.70488238176748e-06,2.70488238176748e-06,3.31455175853792e-05,3.31455175853792e-05,0,0,-3.34239281500484e-08,-3.34239281500484e-08
1.71998,9.96203840000584,10.0151282143534,0.995,0.0242228199343755,0.000929571728035953,9.17197050306526e-06,0.000931070559128948,0.998365732204313,101.349184202325,0,1,0,1,0.0020131057127184,-0.00168294409080794,0.0020131057127184,-0.00168294409080794,0.0020131057127184,-0.00168294409080794,2.69135796985865e-06,2.69135796985865e-06,3.26323847243859e-05,3.26323847243859e-05,0,0,-2.28248389795831e-08,-2.28248389795831e-08
1.73998,9.96275626311917,10.0192546870339,0.995,0.0392450348893414,0.00092951683759988,1.45140182953024e-05,0.000931047253306012,0.998331252648839,64.0426943575308,0,1,0,1,0.00071786311333355,0.00412647268049504,0.00071786311333355,0.00412647268049504,0.00071786311333355,0.00412647268049504,2.67790118000935e-06,2.67790118000935e-06,3.29184045678262e-05,3.29184045678262e-05,0,0,-2.33058229360227e-08,-2.33058229360227e-08
1.75998,9.96187956237136,10.0189466162374,0.995,0.00895108050913423,0.00092314063694822,8.40465280694622e-06,0.000930928654060645,0.991507824839247,109.836855623695,0,1,0,1,-0.000876700747809878,-0.000308070796460669,-0.000876700747809878,-0.000308070796460669,-0.000876700747809878,-0.000308070796460669,2.66451167410931e-06,2.66451167410931e-06,3.2163780742583e-05,3.2163780742583e-05,0,0,-1.18599245366884e-07,-1.18599245366884e-07
1.77998,9.96536518051214,10.0174845490601,0.995,0.0366053405495749,0.000926515845958981,1.06231465887381e-05,0.00093086246193912,0.995259778413053,87.2167053518627,0,1,0,1,0.00348561814077897,-0.00146206717726827,0.00348561814077897,-0.00146206717726827,0.00348561814077897,-0.00146206717726827,2.65118911573875e-06,2.65118911573875e-06,3.23276785615021e-05,3.23276785615021e-05,0,0,-6.61921215249156e-08,-6.61921215249156e-08
1.79998,9.96644885320003,10.0171212918469,0.995,0.0112111135367605,0.000928482621188816,6.77696184663857e-06,0.000930826764327866,0.997443402384528,137.005732387136,0,1,0,1,0.00108367268788534,-0.000363257213210844,0.00108367268788534,-0.000363257213210844,0.00108367268788534,-0.000363257213210844,2.63793317016006e-06,2.63793317016006e-06,3.20371954719463e-05,3.20371954719463e-05,0,0,-3.56976112545794e-08,-3.56976112545794e-08
1.81998,9.9646364475792,10.0181005291553,0.995,0.0206187068008168,0.000924581470757382,4.38256436049636e-06,0.000930733084924308,0.993290595189091,210.968144368751,0,1,0,1,-0.0018124056208304,0.000979237308355252,-0.0018124056208304,0.000979237308355252,-0.0018124056208304,0.000979237308355252,2.62474350430926e-06,2.62474350430926e-06,3.17165244204146e-05,3.17165244204146e-05,0,0,-9.36794035573396e-08,-9.36794035573396e-08
1.83998,9.96811890487757,10.0154250738725,0.995,0.0464620340197961,0.000935611462767589,1.29046359914515e-05,0.000930803198142445,1.00524143594128,72.5019646715547,0.0436786328439705,1,0.0436786328439705,0.958149346485183,0.00363231731621916,-0.00279058773492835,0.0034824572983716,-0.00267545528277147,0.0034824572983716,-0.00267545528277147,2.61161978678771e-06,2.50232179197842e-06,3.17355117203435e-05,3.040735981522e-05,0,0,7.31756676492206e-08,7.01132181367177e-08
1.85998,9.96992589419326,10.0103146084546,0.995,0.0558125542841623,0.000930160209572436,1.37264003404316e-05,0.000930793553313895,0.999309211043199,67.7643217805305,0,1,0,1,0.00180698931568912,-0.00511046541792304,0.00180698931568912,-0.00511046541792304,0.00180698931568912,-0.00511046541792304,2.59910817782782e-06,2.59910817782782e-06,3.11368396440628e-05,3.11368396440628e-05,0,0,-9.64482855007279e-09,-9.64482855007279e-09
1.87998,9.97119307557268,10.0084828701502,0.995,0.0232652225957692,0.000928063925714461,1.29208897709486e-05,0.000930752608899904,0.997067418881515,71.8266266604313,0,1,0,1,0.00126718137942738,-0.00183173830435202,0.00126718137942738,-0.00183173830435202,0.00126718137942738,-0.00183173830435202,2.58611263693869e-06,2.58611263693869e-06,3.12685758994776e-05,3.12685758994776e-05,0,0,-4.09444139915427e-08,-4.09444139915427e-08
